order_id,customer_id,category,payment_method,order_amount,discount_pct,customer_past_orders,customer_past_returns,customer_return_rate,account_age_days,day_of_week,hour_of_day,address_mismatch,returned
ORD100617,CUST3989,footwear,debit_card,772.39,30,2,2,1.0,1353,2,9,0,0
ORD100618,CUST1203,beauty,cod,4317.4,40,2,0,0.0,1126,6,15,0,0
ORD100619,CUST2477,apparel,netbanking,386.93,30,1,0,0.0,180,2,21,0,0
ORD100620,CUST2967,electronics,UPI,625.97,10,2,0,0.0,53,1,5,0,0
ORD100621,CUST1335,beauty,UPI,7796.95,15,1,0,0.0,632,6,12,0,0
ORD100622,CUST4665,books,debit_card,516.89,50,0,0,0.0,187,5,17,0,0
ORD100623,CUST2519,beauty,debit_card,949.64,15,4,1,0.25,383,3,1,0,0
ORD100624,CUST2904,home_goods,credit_card,358.73,40,3,0,0.0,551,4,1,0,0
ORD100625,CUST3852,books,UPI,662.43,0,4,0,0.0,176,5,11,0,0
ORD100626,CUST2695,footwear,credit_card,902.13,20,2,1,0.5,1134,0,12,0,1
ORD100627,CUST2714,footwear,netbanking,439.39,15,3,1,0.333,1173,1,15,0,0
ORD100628,CUST2617,books,UPI,2517.41,20,4,0,0.0,1029,4,16,0,0
ORD100629,CUST3775,footwear,credit_card,1599.17,15,3,1,0.333,247,6,14,0,1
ORD100630,CUST1684,electronics,credit_card,666.82,50,1,1,1.0,259,0,13,0,1
ORD100631,CUST3798,beauty,credit_card,710.71,15,4,1,0.25,1285,1,19,0,0
ORD100632,CUST4730,books,UPI,319.35,15,4,0,0.0,179,3,17,0,0
ORD100633,CUST2335,home_goods,cod,1262.2,30,1,1,1.0,939,6,0,0,1
ORD100634,CUST3552,footwear,cod,371.83,20,3,0,0.0,860,0,13,0,1
ORD100635,CUST3320,footwear,cod,908.4,15,4,1,0.25,206,0,18,0,0
ORD100636,CUST4218,home_goods,cod,7418.78,5,1,1,1.0,705,3,8,0,0
ORD100637,CUST2988,footwear,cod,854.16,10,2,0,0.0,969,0,5,0,0
ORD100638,CUST1589,footwear,cod,303.42,15,3,0,0.0,1395,5,12,0,1
ORD100639,CUST4643,home_goods,credit_card,2389.07,0,1,0,0.0,101,5,15,1,1
ORD100640,CUST4674,home_goods,UPI,688.3,10,2,0,0.0,692,6,9,0,0
ORD100641,CUST4452,beauty,UPI,92.09,15,2,1,0.5,467,1,9,1,0
ORD100642,CUST2814,home_goods,debit_card,1193.69,50,3,0,0.0,1493,3,19,0,0
ORD100643,CUST1769,beauty,credit_card,1384.72,20,2,0,0.0,834,5,15,0,0
ORD100644,CUST4552,home_goods,UPI,657.37,5,4,1,0.25,1056,6,5,0,0
ORD100645,CUST3906,footwear,netbanking,251.32,10,1,0,0.0,278,6,16,0,1
ORD100646,CUST1118,electronics,credit_card,240.73,10,6,0,0.0,412,6,1,0,0
ORD100647,CUST2869,apparel,debit_card,358.55,15,7,0,0.0,1444,1,8,0,0
ORD100648,CUST2901,footwear,netbanking,1429.44,50,1,0,0.0,1302,0,21,0,1
ORD100649,CUST2525,beauty,cod,1098.35,0,2,0,0.0,914,1,15,0,0
ORD100650,CUST2432,home_goods,credit_card,854.48,5,1,0,0.0,530,5,22,0,0
ORD100651,CUST1112,beauty,UPI,1514.76,15,4,0,0.0,334,6,18,0,0
ORD100652,CUST1877,electronics,credit_card,452.81,15,0,0,0.0,1388,1,8,0,0
ORD100653,CUST3102,apparel,UPI,597.44,10,4,1,0.25,971,1,20,0,0
ORD100654,CUST4280,apparel,credit_card,395.34,0,1,0,0.0,517,4,9,0,1
ORD100655,CUST3905,books,debit_card,749.7,30,1,1,1.0,868,3,11,0,0
ORD100656,CUST1893,beauty,debit_card,1060.13,20,2,0,0.0,1387,4,19,0,0
ORD100657,CUST1419,apparel,cod,473.47,30,3,0,0.0,1357,6,11,0,0
ORD100658,CUST3432,footwear,debit_card,1208.69,10,4,0,0.0,612,5,3,0,0
ORD100659,CUST2377,home_goods,debit_card,742.4,0,3,0,0.0,568,2,20,0,0
ORD100660,CUST4655,books,debit_card,328.61,0,4,0,0.0,386,1,16,0,0
ORD100661,CUST4685,apparel,cod,1988.04,15,3,0,0.0,828,5,10,0,1
ORD100662,CUST3954,apparel,netbanking,792.29,40,4,1,0.25,606,2,13,0,1
ORD100663,CUST4017,apparel,cod,350.19,0,3,0,0.0,1451,4,6,0,1
ORD100664,CUST3921,electronics,cod,337.93,0,4,0,0.0,1308,6,15,1,0
ORD100665,CUST3751,home_goods,cod,292.75,0,5,0,0.0,615,6,5,0,0
ORD100666,CUST4590,footwear,credit_card,338.5,5,2,0,0.0,602,0,15,0,0
ORD100667,CUST2059,books,cod,1913.33,0,5,1,0.2,375,5,10,0,0
ORD100668,CUST1910,home_goods,credit_card,1142.74,15,1,1,1.0,629,3,10,0,0
ORD100669,CUST3398,home_goods,netbanking,523.08,10,4,1,0.25,242,3,1,0,0
ORD100670,CUST3390,footwear,cod,457.87,5,1,0,0.0,146,3,6,0,0
ORD100671,CUST4553,books,netbanking,137.04,20,4,0,0.0,1086,2,13,0,0
ORD100672,CUST4498,electronics,credit_card,409.91,0,3,0,0.0,411,2,13,1,0
ORD100673,CUST4657,beauty,credit_card,254.73,30,2,0,0.0,648,6,22,0,0
ORD100674,CUST1331,beauty,debit_card,357.56,20,4,1,0.25,1293,1,10,0,0
ORD100675,CUST1019,beauty,debit_card,1073.48,20,3,1,0.333,429,6,5,0,0
ORD100676,CUST1648,beauty,UPI,1226.09,30,2,0,0.0,266,4,13,0,0
ORD100677,CUST2652,beauty,netbanking,1449.65,0,3,0,0.0,786,0,1,0,0
ORD100678,CUST3992,home_goods,UPI,198.73,40,2,1,0.5,660,6,16,0,0
ORD100679,CUST3771,apparel,credit_card,765.2,30,3,1,0.333,464,5,11,0,0
ORD100680,CUST1420,beauty,cod,155.64,0,0,0,0.0,1206,2,5,0,1
ORD100681,CUST1187,home_goods,debit_card,297.55,0,1,1,1.0,934,5,16,0,1
ORD100682,CUST2383,beauty,credit_card,366.57,30,2,0,0.0,702,3,11,0,0
ORD100683,CUST1675,beauty,UPI,819.47,0,3,2,0.667,468,1,23,1,1
ORD100684,CUST1865,books,UPI,760.56,30,2,0,0.0,1208,4,5,0,0
ORD100685,CUST3912,books,UPI,640.98,0,1,0,0.0,769,5,8,0,0
ORD100686,CUST3552,apparel,cod,95.65,20,3,1,0.333,99,5,3,0,0
ORD100687,CUST1080,apparel,UPI,608.38,0,5,2,0.4,854,3,12,0,1
ORD100688,CUST2035,beauty,credit_card,416.08,15,2,0,0.0,421,5,21,0,1
ORD100689,CUST2233,beauty,UPI,1960.22,0,3,0,0.0,1357,4,8,0,0
ORD100690,CUST3870,electronics,netbanking,500.65,10,1,0,0.0,215,4,23,0,0
ORD100691,CUST2157,apparel,UPI,722.19,0,4,0,0.0,1020,1,19,0,1
ORD100692,CUST2077,footwear,credit_card,146.32,5,4,1,0.25,734,5,13,0,1
ORD100693,CUST1161,footwear,netbanking,228.76,0,3,0,0.0,426,5,15,0,0
ORD100694,CUST1011,apparel,UPI,421.47,0,5,2,0.4,227,6,18,0,0
ORD100695,CUST1610,apparel,cod,207.4,0,0,0,0.0,154,5,23,0,0
ORD100696,CUST2048,books,credit_card,1153.26,30,3,0,0.0,936,2,8,0,0
ORD100697,CUST1408,electronics,UPI,477.16,40,3,0,0.0,596,2,21,0,0
ORD100698,CUST4025,apparel,UPI,467.09,10,4,0,0.0,94,0,4,0,0
ORD100699,CUST1698,home_goods,debit_card,645.95,5,6,0,0.0,897,4,8,0,0
ORD100700,CUST1380,home_goods,debit_card,493.39,30,0,0,0.0,375,0,12,0,0
ORD100701,CUST2869,home_goods,netbanking,1091.98,15,6,0,0.0,1413,6,15,0,0
ORD100702,CUST3657,electronics,UPI,2050.39,10,2,0,0.0,272,5,23,0,0
ORD100703,CUST4860,electronics,UPI,2356.7,30,1,0,0.0,853,4,15,0,0
ORD100704,CUST3778,beauty,credit_card,451.74,10,2,1,0.5,1252,3,11,0,0
ORD100705,CUST4533,books,credit_card,2805.68,40,2,0,0.0,990,3,3,0,1
ORD100706,CUST2805,apparel,UPI,384.44,5,1,0,0.0,536,5,10,0,0
ORD100707,CUST4556,books,cod,1215.29,5,3,0,0.0,1181,5,18,0,0
ORD100708,CUST4914,books,debit_card,866.94,30,4,1,0.25,1064,4,22,0,0
ORD100709,CUST1390,beauty,credit_card,248.16,15,4,0,0.0,987,2,21,0,0
ORD100710,CUST2576,electronics,cod,448.74,15,3,0,0.0,1256,0,0,0,0
ORD100711,CUST1642,footwear,netbanking,1546.61,10,3,1,0.333,1016,6,5,0,1
ORD100712,CUST3013,home_goods,credit_card,3342.46,20,2,0,0.0,678,2,1,0,0
ORD100713,CUST3254,books,netbanking,453.83,10,1,0,0.0,826,6,7,0,0
ORD100714,CUST2819,footwear,netbanking,3041.83,15,4,1,0.25,181,6,15,0,0
ORD100715,CUST1486,beauty,UPI,197.11,0,3,0,0.0,211,3,13,0,0
ORD100716,CUST3249,apparel,UPI,922.93,0,3,0,0.0,1238,4,20,0,0
ORD100717,CUST3082,footwear,credit_card,981.36,10,4,2,0.5,1341,5,14,1,0
ORD100718,CUST2488,apparel,credit_card,1320.28,0,4,0,0.0,931,2,17,0,0
ORD100719,CUST3457,beauty,debit_card,621.49,10,3,1,0.333,1467,3,3,0,0
ORD100720,CUST3698,electronics,UPI,881.06,5,4,1,0.25,700,2,20,1,0
ORD100721,CUST2195,footwear,cod,1247.78,10,4,1,0.25,766,5,3,0,0
ORD100722,CUST1672,beauty,credit_card,173.23,0,4,0,0.0,1469,5,23,0,1
ORD100723,CUST2041,footwear,credit_card,378.36,10,4,1,0.25,385,0,12,0,0
ORD100724,CUST4377,electronics,debit_card,4904.62,15,2,1,0.5,221,6,13,0,0
ORD100725,CUST3593,books,cod,590.42,0,3,0,0.0,253,6,14,0,0
ORD100726,CUST3413,footwear,credit_card,1815.5,10,1,0,0.0,1022,0,16,0,0
ORD100727,CUST3266,beauty,cod,1708.56,20,4,0,0.0,990,4,5,0,1
ORD100728,CUST1711,books,credit_card,584.16,10,0,0,0.0,213,3,21,0,0
ORD100729,CUST4615,home_goods,cod,4365.19,30,4,0,0.0,788,3,19,1,0
ORD100730,CUST4122,electronics,debit_card,737.23,30,4,1,0.25,815,2,9,0,0
ORD100731,CUST1546,electronics,netbanking,470.08,5,2,1,0.5,1234,5,23,0,0
ORD100732,CUST4453,books,cod,514.87,5,3,0,0.0,643,5,23,1,0
ORD100733,CUST3591,electronics,credit_card,420.2,20,2,0,0.0,430,4,22,0,0
ORD100734,CUST2414,books,credit_card,676.1,10,4,0,0.0,1455,5,5,0,0
ORD100735,CUST3843,books,debit_card,641.49,5,2,0,0.0,1455,0,11,0,0
ORD100736,CUST3387,footwear,netbanking,439.25,20,0,0,0.0,1381,5,17,0,0
ORD100737,CUST4470,beauty,UPI,416.04,50,0,0,0.0,1071,0,0,0,1
ORD100738,CUST1217,books,UPI,783.73,10,1,0,0.0,410,2,5,1,0
ORD100739,CUST3799,home_goods,credit_card,355.01,15,4,0,0.0,128,5,9,0,0
ORD100740,CUST3216,apparel,debit_card,1312.01,10,5,0,0.0,927,0,19,0,0
ORD100741,CUST4028,footwear,credit_card,843.85,5,0,0,0.0,1326,4,12,0,0
ORD100742,CUST4212,books,debit_card,1000.34,50,5,1,0.2,1420,5,1,1,0
ORD100743,CUST2587,beauty,debit_card,5781.52,0,3,0,0.0,1131,0,0,0,0
ORD100744,CUST1831,footwear,netbanking,694.07,10,2,0,0.0,462,5,22,0,1
ORD100745,CUST2506,footwear,cod,2885.23,5,2,0,0.0,1236,1,23,1,0
ORD100746,CUST2204,beauty,credit_card,162.14,0,3,0,0.0,1399,0,5,1,0
ORD100747,CUST4010,footwear,UPI,144.93,5,3,0,0.0,773,0,13,0,0
ORD100748,CUST2082,electronics,credit_card,182.01,30,3,0,0.0,1197,6,8,0,0
ORD100749,CUST2910,books,credit_card,1085.58,5,3,0,0.0,82,1,10,0,0
ORD100750,CUST4168,books,cod,246.92,10,1,0,0.0,1356,2,15,0,0
ORD100751,CUST3253,home_goods,UPI,393.19,5,2,0,0.0,1450,2,16,0,0
ORD100752,CUST1753,footwear,UPI,1838.77,15,2,0,0.0,1035,1,13,0,0
ORD100753,CUST2652,apparel,debit_card,1138.92,30,4,0,0.0,454,1,21,0,0
ORD100754,CUST2477,home_goods,credit_card,554.37,5,4,1,0.25,1267,4,15,1,1
ORD100755,CUST4373,books,UPI,90.17,10,1,1,1.0,235,5,11,0,0
ORD100756,CUST4704,books,cod,574.22,10,6,0,0.0,1273,1,1,0,0
ORD100757,CUST2314,beauty,UPI,1589.05,0,2,1,0.5,791,2,17,0,1
ORD100758,CUST1101,footwear,debit_card,1113.54,10,5,0,0.0,1054,6,16,0,0
ORD100759,CUST1179,home_goods,credit_card,422.71,0,1,0,0.0,657,4,2,1,0
ORD100760,CUST1685,footwear,cod,2537.04,5,4,0,0.0,16,5,2,0,0
ORD100761,CUST3578,electronics,netbanking,665.73,30,4,0,0.0,213,1,17,0,0
ORD100762,CUST4598,books,netbanking,741.95,0,0,0,0.0,1325,6,2,0,0
ORD100763,CUST1629,apparel,netbanking,816.94,10,4,0,0.0,1469,2,1,0,0
ORD100764,CUST1222,electronics,debit_card,1077.47,15,2,2,1.0,1143,0,18,0,0
ORD100765,CUST4731,home_goods,netbanking,609.75,10,2,0,0.0,795,3,20,0,0
ORD100766,CUST2295,apparel,netbanking,955.78,20,2,0,0.0,1379,0,17,0,0
ORD100767,CUST3950,footwear,UPI,342.24,20,1,0,0.0,1200,0,22,0,1
ORD100768,CUST2465,footwear,UPI,1022.71,0,2,1,0.5,594,6,21,0,0
ORD100769,CUST1354,home_goods,netbanking,850.28,40,2,1,0.5,782,3,21,0,0
ORD100770,CUST1640,footwear,credit_card,313.05,40,2,0,0.0,280,5,12,0,1
ORD100771,CUST4479,footwear,debit_card,634.62,30,3,1,0.333,1299,1,9,0,0
ORD100772,CUST4744,books,debit_card,812.05,10,4,0,0.0,23,4,17,0,0
ORD100773,CUST1171,apparel,cod,138.04,10,1,1,1.0,1222,3,17,0,0
ORD100774,CUST1348,home_goods,credit_card,1326.15,0,1,1,1.0,1487,2,6,0,0
ORD100775,CUST3645,footwear,credit_card,532.13,15,0,0,0.0,330,1,7,0,0
ORD100776,CUST2035,electronics,UPI,226.78,15,6,0,0.0,372,5,18,0,0
ORD100777,CUST4487,footwear,netbanking,691.91,15,1,1,1.0,1321,4,2,0,0
ORD100778,CUST1275,home_goods,UPI,1331.09,0,5,1,0.2,405,5,18,0,0
ORD100779,CUST2355,home_goods,credit_card,228.32,0,0,0,0.0,1375,5,7,0,0
ORD100780,CUST3537,apparel,credit_card,1767.0,0,2,0,0.0,651,3,14,0,1
ORD100781,CUST3700,home_goods,cod,821.72,15,1,1,1.0,313,4,18,0,0
ORD100782,CUST2295,beauty,credit_card,1167.54,10,2,1,0.5,10,2,7,0,0
ORD100783,CUST3917,books,netbanking,415.6,15,2,0,0.0,567,6,11,0,0
ORD100784,CUST4002,home_goods,netbanking,1019.8,5,3,0,0.0,948,3,11,0,0
ORD100785,CUST2994,footwear,UPI,337.99,30,3,0,0.0,360,5,19,0,1
ORD100786,CUST2149,electronics,cod,1698.41,5,1,1,1.0,403,2,23,0,0
ORD100787,CUST1313,books,UPI,350.11,5,0,0,0.0,39,6,16,0,0
ORD100788,CUST4328,footwear,cod,688.88,10,0,0,0.0,830,6,18,0,1
ORD100789,CUST1150,footwear,debit_card,120.15,40,0,0,0.0,1114,4,15,0,0
ORD100790,CUST1608,home_goods,netbanking,497.48,15,1,1,1.0,458,6,18,0,0
ORD100791,CUST2191,electronics,netbanking,374.69,0,3,0,0.0,1027,4,2,0,0
ORD100792,CUST3056,apparel,credit_card,585.91,0,5,0,0.0,1258,5,5,0,0
ORD100793,CUST1574,beauty,credit_card,497.26,30,3,0,0.0,367,4,18,0,0
ORD100794,CUST4963,electronics,netbanking,871.3,0,5,0,0.0,735,0,7,0,0
ORD100795,CUST1949,apparel,debit_card,1905.51,15,2,0,0.0,757,1,1,0,0
ORD100796,CUST3121,home_goods,netbanking,1458.42,5,3,0,0.0,962,3,1,0,0
ORD100797,CUST3656,home_goods,UPI,427.6,5,0,0,0.0,1442,4,20,0,0
ORD100798,CUST4419,books,debit_card,713.79,10,3,0,0.0,1186,4,18,0,0
ORD100799,CUST3677,beauty,debit_card,1461.3,0,3,0,0.0,1204,5,2,0,0
ORD100800,CUST2541,electronics,cod,2074.07,10,4,1,0.25,832,2,11,0,0
ORD100801,CUST2974,footwear,UPI,1291.37,0,3,0,0.0,1028,1,14,0,1
ORD100802,CUST1315,footwear,debit_card,1503.91,0,0,0,0.0,434,1,5,0,0
ORD100803,CUST3465,books,UPI,2734.27,20,1,1,1.0,1354,1,13,0,0
ORD100804,CUST3950,apparel,netbanking,895.27,0,4,0,0.0,1383,3,15,0,0
ORD100805,CUST1660,books,netbanking,157.16,10,3,0,0.0,46,1,1,0,0
ORD100806,CUST3426,electronics,credit_card,2065.5,40,2,0,0.0,1290,4,1,0,0
ORD100807,CUST1601,apparel,credit_card,705.33,15,2,1,0.5,529,1,16,1,0
ORD100808,CUST3454,footwear,UPI,4507.67,0,1,0,0.0,1474,5,21,0,1
ORD100809,CUST4879,apparel,credit_card,252.81,40,4,1,0.25,920,4,15,0,0
ORD100810,CUST1698,electronics,netbanking,1136.49,10,4,0,0.0,1231,1,18,0,0
ORD100811,CUST1744,footwear,cod,331.48,10,3,0,0.0,542,1,23,0,1
ORD100812,CUST4777,beauty,cod,140.07,20,2,1,0.5,1210,0,7,0,0
ORD100813,CUST1541,apparel,UPI,1155.75,20,6,0,0.0,415,4,16,0,0
ORD100814,CUST4385,electronics,cod,1731.57,0,4,0,0.0,198,1,15,1,0
ORD100815,CUST3456,apparel,cod,531.69,30,4,1,0.25,1031,6,3,0,0
ORD100816,CUST3700,electronics,cod,592.93,50,4,0,0.0,1105,6,0,0,0
ORD100817,CUST4173,books,netbanking,225.2,40,2,0,0.0,1070,3,11,0,0
ORD100818,CUST3857,footwear,netbanking,3702.12,10,4,1,0.25,470,6,15,0,0
ORD100819,CUST2561,home_goods,cod,136.53,0,1,1,1.0,1427,4,3,0,1
ORD100820,CUST2042,beauty,credit_card,3565.24,50,2,0,0.0,172,2,19,0,0
ORD100821,CUST2673,home_goods,credit_card,1818.35,50,1,1,1.0,12,5,23,0,0
ORD100822,CUST3367,footwear,UPI,2594.77,20,4,0,0.0,1065,0,12,0,0
ORD100823,CUST3817,home_goods,netbanking,389.7,10,2,1,0.5,742,0,4,0,0
ORD100824,CUST3397,home_goods,debit_card,496.44,20,4,0,0.0,1098,3,18,0,1
ORD100825,CUST2128,books,netbanking,157.12,0,4,0,0.0,418,3,17,0,0
ORD100826,CUST2976,electronics,debit_card,267.84,10,4,1,0.25,1146,4,15,0,0
ORD100827,CUST2256,footwear,debit_card,559.54,10,2,1,0.5,1445,3,23,0,0
ORD100828,CUST4538,books,UPI,996.52,10,3,1,0.333,471,3,22,1,0
ORD100829,CUST1410,electronics,cod,360.38,0,5,0,0.0,821,6,10,0,0
ORD100830,CUST3515,books,UPI,1656.87,5,1,0,0.0,330,3,20,0,0
ORD100831,CUST1373,electronics,netbanking,581.35,15,1,0,0.0,1230,3,2,0,0
ORD100832,CUST1908,home_goods,UPI,512.17,20,0,0,0.0,1248,0,23,0,0
ORD100833,CUST2641,footwear,cod,6561.07,5,3,0,0.0,587,5,19,0,1
ORD100834,CUST4168,electronics,netbanking,1158.14,5,2,0,0.0,900,0,6,0,0
ORD100835,CUST4812,footwear,debit_card,917.65,0,4,1,0.25,399,0,19,0,0
ORD100836,CUST3860,electronics,cod,164.74,15,6,1,0.167,348,5,1,0,0
ORD100837,CUST3682,apparel,credit_card,1835.12,0,2,1,0.5,178,2,12,0,0
ORD100838,CUST2618,beauty,cod,1889.98,15,1,0,0.0,411,4,0,0,0
ORD100839,CUST1281,apparel,cod,2575.7,10,2,0,0.0,583,5,17,1,1
ORD100840,CUST2425,home_goods,debit_card,495.27,15,2,0,0.0,464,4,6,0,0
ORD100841,CUST2654,footwear,UPI,1056.95,15,1,1,1.0,535,1,13,0,1
ORD100842,CUST3288,apparel,cod,435.66,5,3,0,0.0,603,2,3,0,0
ORD100843,CUST4918,home_goods,cod,188.0,30,3,1,0.333,1178,2,22,0,0
ORD100844,CUST2544,footwear,netbanking,610.02,20,6,0,0.0,499,6,10,1,1
ORD100845,CUST2879,books,netbanking,792.12,0,4,0,0.0,1202,6,0,0,0
ORD100846,CUST2056,apparel,netbanking,755.22,0,2,0,0.0,1298,6,7,0,0
ORD100847,CUST1941,home_goods,netbanking,528.31,0,5,0,0.0,724,4,17,0,0
ORD100848,CUST4408,home_goods,credit_card,130.66,20,2,0,0.0,589,0,12,0,0
ORD100849,CUST4363,home_goods,UPI,1009.64,0,5,0,0.0,1136,1,15,0,0
ORD100850,CUST1895,footwear,debit_card,354.34,40,7,1,0.143,375,5,21,1,0
ORD100851,CUST1778,beauty,credit_card,210.4,0,2,0,0.0,481,5,7,0,1
ORD100852,CUST1846,electronics,credit_card,394.01,0,0,0,0.0,512,6,19,0,0
ORD100853,CUST4190,apparel,UPI,801.34,5,1,0,0.0,161,5,21,0,0
ORD100854,CUST1027,footwear,UPI,362.02,0,1,1,1.0,988,2,19,0,0
ORD100855,CUST4678,footwear,debit_card,683.69,10,2,0,0.0,1006,1,16,0,0
ORD100856,CUST1909,footwear,credit_card,1094.82,30,3,1,0.333,111,4,13,0,1
ORD100857,CUST3214,apparel,cod,899.31,5,7,0,0.0,712,3,21,0,0
ORD100858,CUST2872,apparel,cod,373.91,10,3,1,0.333,943,2,22,0,1
ORD100859,CUST3761,electronics,netbanking,1406.48,0,2,1,0.5,1190,0,10,0,0
ORD100860,CUST4530,home_goods,credit_card,244.63,5,2,1,0.5,1124,2,7,0,0
ORD100861,CUST4926,footwear,debit_card,549.91,0,4,2,0.5,750,1,15,0,1
ORD100862,CUST2716,books,debit_card,112.64,0,2,0,0.0,748,6,12,0,0
ORD100863,CUST1736,footwear,credit_card,1568.75,40,0,0,0.0,1180,5,7,0,1
ORD100864,CUST3952,home_goods,credit_card,138.29,0,7,0,0.0,1138,3,12,0,0
ORD100865,CUST4276,books,credit_card,220.21,0,3,0,0.0,969,6,0,0,0
ORD100866,CUST3046,electronics,cod,748.33,20,5,0,0.0,1094,5,10,0,1
ORD100867,CUST2228,home_goods,cod,604.63,5,2,0,0.0,1163,0,12,0,0
ORD100868,CUST1669,apparel,credit_card,783.38,0,1,0,0.0,521,3,20,0,1
ORD100869,CUST4049,home_goods,debit_card,538.27,10,6,0,0.0,740,2,17,0,0
ORD100870,CUST4317,home_goods,debit_card,843.69,10,3,2,0.667,41,3,3,0,0
ORD100871,CUST3783,footwear,credit_card,2545.88,0,5,0,0.0,1182,4,20,0,1
ORD100872,CUST1714,home_goods,debit_card,1739.83,0,3,1,0.333,666,5,16,0,0
ORD100873,CUST4016,beauty,UPI,619.66,5,6,0,0.0,781,4,9,0,0
ORD100874,CUST4918,electronics,credit_card,101.46,10,2,0,0.0,1312,6,10,0,0
ORD100875,CUST3508,footwear,netbanking,947.03,5,2,0,0.0,147,0,5,0,1
ORD100876,CUST2284,home_goods,debit_card,138.15,0,4,0,0.0,1455,2,19,0,0
ORD100877,CUST2111,beauty,debit_card,201.05,0,1,1,1.0,1203,4,14,0,0
ORD100878,CUST1753,apparel,credit_card,905.76,5,2,0,0.0,1491,1,21,0,0
ORD100879,CUST4046,books,UPI,2971.61,5,0,0,0.0,432,1,12,0,0
ORD100880,CUST1261,beauty,cod,715.97,10,4,0,0.0,111,0,12,0,0
ORD100881,CUST1340,apparel,debit_card,677.14,0,4,2,0.5,1266,1,2,0,1
ORD100882,CUST4626,beauty,debit_card,659.04,5,4,0,0.0,470,1,23,0,0
ORD100883,CUST3566,electronics,credit_card,226.38,0,3,1,0.333,1079,6,5,0,0
ORD100884,CUST3717,home_goods,debit_card,768.34,15,2,0,0.0,976,3,17,1,0
ORD100885,CUST3246,beauty,credit_card,245.77,5,3,0,0.0,1429,4,5,0,0
ORD100886,CUST2870,books,cod,483.27,15,4,0,0.0,891,4,20,0,0
ORD100887,CUST2268,home_goods,netbanking,435.91,5,3,1,0.333,1106,1,2,0,0
ORD100888,CUST2498,beauty,debit_card,323.4,30,4,1,0.25,319,2,0,0,0
ORD100889,CUST4339,electronics,debit_card,940.0,10,2,0,0.0,588,3,17,0,0
ORD100890,CUST4776,beauty,netbanking,355.71,10,5,0,0.0,614,0,13,0,0
ORD100891,CUST3445,electronics,UPI,1610.94,5,5,0,0.0,1123,2,6,0,1
ORD100892,CUST3296,beauty,netbanking,495.6,15,2,0,0.0,512,1,22,0,0
ORD100893,CUST2596,beauty,credit_card,717.39,40,0,0,0.0,539,0,13,0,0
ORD100894,CUST3116,footwear,debit_card,1625.13,0,1,1,1.0,584,5,23,0,0
ORD100895,CUST2101,beauty,credit_card,453.16,15,2,0,0.0,141,1,4,0,0
ORD100896,CUST3608,beauty,cod,727.26,30,2,1,0.5,928,2,22,0,0
ORD100897,CUST1769,home_goods,UPI,232.21,40,2,1,0.5,312,0,17,0,0
ORD100898,CUST4982,apparel,debit_card,270.19,0,2,0,0.0,552,1,22,0,1
ORD100899,CUST1033,electronics,UPI,1620.71,15,1,0,0.0,309,0,15,0,0
ORD100900,CUST2721,home_goods,netbanking,662.43,0,1,0,0.0,761,3,22,0,0
ORD100901,CUST2352,apparel,credit_card,585.01,40,7,1,0.143,115,2,12,0,1
ORD100902,CUST2925,electronics,credit_card,4004.35,30,3,1,0.333,513,6,12,0,0
ORD100903,CUST1499,books,credit_card,2434.07,0,2,0,0.0,789,6,14,0,0
ORD100904,CUST1137,electronics,netbanking,1536.11,15,2,0,0.0,193,4,21,1,0
ORD100905,CUST2936,beauty,debit_card,1484.68,40,4,0,0.0,662,1,20,0,0
ORD100906,CUST4050,footwear,cod,144.42,5,5,0,0.0,251,2,15,0,0
ORD100907,CUST1813,home_goods,UPI,3173.17,15,2,0,0.0,1366,1,3,0,0
ORD100908,CUST2778,home_goods,UPI,489.06,10,4,1,0.25,343,6,8,0,0
ORD100909,CUST2621,electronics,UPI,540.24,15,4,0,0.0,87,4,22,0,0
ORD100910,CUST3442,electronics,debit_card,148.45,10,2,2,1.0,184,1,5,0,0
ORD100911,CUST3809,footwear,debit_card,3287.31,5,4,0,0.0,1281,0,1,0,0
ORD100912,CUST1630,books,cod,243.13,30,3,0,0.0,220,1,15,0,0
ORD100913,CUST3287,books,debit_card,1903.14,5,3,2,0.667,899,5,6,0,0
ORD100914,CUST2547,home_goods,credit_card,524.0,0,6,0,0.0,514,0,15,0,0
ORD100915,CUST3289,home_goods,cod,375.33,0,6,0,0.0,1428,3,6,0,0
ORD100916,CUST3226,home_goods,debit_card,456.91,10,5,0,0.0,1500,3,8,0,0
ORD100917,CUST3452,footwear,credit_card,1692.89,5,3,1,0.333,142,4,4,0,0
ORD100918,CUST4356,home_goods,cod,3036.04,10,2,1,0.5,752,3,0,0,0
ORD100919,CUST3072,beauty,credit_card,399.12,20,1,0,0.0,39,4,11,0,1
ORD100920,CUST1978,home_goods,UPI,1192.51,40,3,0,0.0,1349,4,12,0,0
ORD100921,CUST3798,beauty,cod,3534.04,30,6,1,0.167,316,4,9,0,0
ORD100922,CUST3625,home_goods,UPI,832.96,15,3,0,0.0,198,4,21,0,1
ORD100923,CUST4420,electronics,credit_card,2675.07,10,3,0,0.0,65,1,3,0,0
ORD100924,CUST1404,apparel,cod,658.76,0,3,0,0.0,1315,6,12,0,1
ORD100925,CUST3153,footwear,cod,1825.44,5,4,0,0.0,525,0,11,0,0
